customer_tweet_id,customer_text,customer_id,brand_response,brand_tweet_id
62932,@AskAmex #AmexBestBuy,130416,"@130416 Hi Ravi, thx for tweeting us. Are you interested in this offer? If so, its by solicitation only. How can I help? ^Naomi",62930
81113,@AskAmex WHAT GIVES YOU THE RIGHT TO DOUBLE MY PAYMENTS AND YOU WONT ANSWER YOUR PHONES YOUR 24 / 7 LINE IS A FUCKING JOKE  ITS NOTHING BUT A JOKE!!!!!!!!!!! NOW,134013,@134013 I never heard back from you; let me know if I can help. Have a great day! ^In,81112
81117,@AskAmex @134015 Amex everyday,134014,@134014 Thank you for the information you provided. Call the number on back of the card and escalate any concerns to a supervisor.^In,81116
81119,"@AskAmex Worst card ever!! Amex Exhausting my whole limit,have to prepay in advance to use it!

@134015 u guys win and best service!",134014,@134014 product do you have (please do not release any personal identifiable information)?^In,81120
81123,@AskAmex I’m in Europe and get list in an auto attendant circuitous  nightmare.,134016,@134016 I never heard back from you; let me know if I can help. Have a great day! ^In,81122
81127,@AskAmex what a shame Amex. Never responds to inquiries on the Serv card,134016,@134016 They’re available 24/7. Sorry for any inconvenience.^In,81126
81131,@AskAmex I am missing points of my Amex Gold Business cards and nobody can seem to help me with the bonus.,134017,@134017 I never heard back from you; let me know if I can help. Have a great day! ^In,81130
81141,@AskAmex I just received my card yesterday and the agreement not showing my bonus offer of 150 statement credit just want to know why I didn’t get the offer,134018,@134018 I never heard back from you; let me know if I can help. Have a great day! ^In,81140
86727,@AskAmex i think i didnt enroll.. but no amex offer expired in such a way earlier and i thought i will enroll before expiry which was January? Is there any way to get it reactivated?,134961,"@134961 Many of our promotions have limited enrollment. We are not able to manually enroll you, as we have reached limit. ^RK",86729
86728,@AskAmex i had amazon prime offer on my card and i suddenly vanished. expiry was supposed to be Feb/mar and hence i didnt enroll. never has any offer vanished before expiry. can you plz reatcivate?,134961,@134961 Good Morning. Did you enroll in the promotion? It's possible that it met its enrollment capacity if you did not enroll. ^RK,86726
86731,"@AskAmex Yes, Amex everyday Card it is. Approved on Nov 10, but never got an update on it yet.",134962,"@134962 Hi, do you currently have a Amex online account?",86733
86734,@AskAmex Yes I do,134962,@134962 if you’d like we can chat securely through our website so I can look at your account? ^fd,86735
86736,@AskAmex Chat representative is directing me to Call your new accounts dept who doesn’t have a solution. I tried yesterday too.,134962,@134962 What did the new accounts team advise?,86737
86738,"@AskAmex To ""Check back later"".",134962,@134962 if you’d like we can chat securely through our website so I can look at your account? ^fd,86739
86740,@AskAmex I did at 8:30; The representative asked me to call new accounts again tomorrow.,134962,@134962 Regrets we do not have access to the new account database via Twitter.,86741
86732,@AskAmex I never received my new approved card even after 20 days. Eva takes forever to connect me to a representative who doesn’t have an answer. #worstexperienceever,134962,@134962 Good Morning and so sorry about that. Is this concerning a US Amex Card and are you registered online? ^RK,86730
86744,@AskAmex hello! Does amex plan to participate in garmin pay?,134591,"@134591 Depending on your card type, we do have a feature called ExpressPay. Please let me know if other q's. ^RK",86742
86748,"@AskAmex  Hi~! I already have Amex platinum card made in Korea. I am going to study in the US, can I make the same card there? I can not log in to US card homepage by my card number.",134963,"@134963 They're available 6:00 AM to 2:00 AM (ET), 7 days a week. Sorry for the inconvenience.^In",86747
86751,@AskAmex What does that mean? I bought your credit product and you're not performing.,134964,"@134964 Regrets, but we would not be able to assist with you with CreditSecure concerns via Twitter. We have logged your complaint. ^RK",86750
86753,@116988 Filed a fraud claim with AMEX CREDIT SECURE - 24 hours ago. Still no call from fraud team and 1 hour plus waits on calls. Wow. Love amex but horrible product!,134964,@134964 We appreciate you tweeting. All the best. ^Clarissa,86752
86757,"@AskAmex @134966 GC-2M23G. Request you to please quote the same in your future correspondence.
 
In the meanwhile, we are investigating the details of the matter highlighted to us and will respond to you by November 27,2017",134965,@134965 Hi there. Looping in @134966 to see if they can assist. Thanks for reaching out to us. Enjoy your day.^In,86756
86759,@AskAmex You really need to do something about your Indian arm. Pathetic service and pathetic response time. I am really fed up with american express . it was the worst decision to enroll in amex,134965,@134965 Hi there. Looping in @134966 to see if they can assist. Thanks for reaching out to us. Enjoy your day.^In,86758
86761,@AskAmex I want to know why I havent gotten my deposit yet,134967,@134967 product do you have (please do not release any personal identifiable information)?^In,86760
86765,"@AskAmex I'm seeking your help! Reference # is GC-2LOPX and is for my husband, Ben. 50k bonus points not received. Escalated a month ago. Please see notes on file. Asking for an exception please. Thank you!",134968,@134968 the status. Sorry for the inconvenience.^In,86764
92130,@AskAmex on hold with Amex travel for 10 min - platinum card holder - not very good service ):,135991,@135991 by a specialized team. Please call out Platinum Service Team at 800-443-7672. They're available 24/7.,92129
92134,"@AskAmex Sorry, it is a UK account",135992,@135992 Looping in @129007 who should be able to help. Have a great night. ^RK,92136
92135,@135993 @AskAmex are you able to assist with this? I’ve had a look on the website and can’t seem to see anything about spending cash back!,135992,@135992 Good Morning Is this concerning a US Amex Card or a UK account? ^Rachel,92133
92140,@AskAmex My friend bought some.  I just don’t understand why an email like this would go out so late.,135994,@135994 Not sure why it would have been so delayed. When did you sign up for our email alerts? I will definitely share your feedback. ^RK,92139
92142,@AskAmex Question: Just received an email from you touting presale for The Eagles concert....a full day AFTER the presale began. This is frustrating. Any perspective on why? Thanks.,135994,"@135994 Hi there, I do apologize for the inconvenience. Have you check to see if tickets are still available.",92141
92144,"@116988 WHAT A LOUSY COMPANY YOU ARE! First,  you stole my money ($40) when you double charged my account for TRAVEL INSURANCE. Second, you sent me a letter a day before Thanksgiving to deny the credit. Third, your customer service SUCKS!!! I am done disputing, keep it!!",135995,@135995 any concerns to a supervisor. They're available Monday - Friday 8:00 AM to 8:00 PM (ET). Sorry for the inconvenience.^In,92143
92149,@AskAmex Why a lot of Bussiness stop 🛑 taking Amex ? @AskAmex @116988 https://t.co/LPh4wMCx6Z,135996,@135996 and will be forward to the concern team.^In,92148
92154,@AskAmex Glad to see this option is a dead end. Haven’t had much luck with this 800 # either!,135997,"@135997 Press zero once you hear music and then pound, each time you hear voice for a total of six times and you will get a person. ^R",92153
92157,@AskAmex why was I charged for using this ATM to get cash from my Serve debit card. This location is listed as a free ATM! https://t.co/Rtw7UgYJAO,135997,@135997 Hi there and sorry for the issues. Please reach out to Serve directly so we can look into this for you. 800-954-0559; 24/7.^RK,92156
92160,@AskAmex how do i use my gift card to make an online order from Wish....it said i need to enter a valid card number...i have twice the amount needed for the order on the card.,135998,@135998 Please let me know if you have other q's. Have a great day! ^Rachel,92159
92163,@AskAmex can I receive push notifications to more than one device that my app is registered on?,135999,@135999 Enjoy your day!^In,92162
96314,"@AskAmex Good morning,how long does it take for money to be returned to my card.",136996,@136996 product do you have (please do not release any personal identifiable information)?^In,96312
96320,@AskAmex I have the American Express Serve,136996,@136996 They’re available 24/7. Sorry for any inconvenience.^In,96321
96324,@AskAmex When I call customer care it doesn't let me speak to anyone directly..I have $90 that's on hold on my account..how long does it take for y'all to take it off hold..it was done on the 27th,136996,@136996 Please call 800-954-0559 and press zero and # (repeatedly) until a rep is on the line. The hold can take up to 8 days.^In,96325
96328,@116988 your Contact Us page comes up Page not Found. Suggestions?,136997,@136997  please contact our Digital Assist Team at 800-297-7500. They're available 24/7. Sorry for the inconvenience.^In,96327
96332,@AskAmex What is the number for outside the us?,135991,@135991 Please call collect at 602-537-4000. They're available 24/7.^In,96331
96317,@AskAmex Need some help with Amex cards. DM ?,136998,"@136998 Hi there. I sure can, but want to remind you to not post any personal formation via Direct Message. ^Rachel",96333
